MLS#,CPR,Photos,Original Price,Region,Sold Price,Sold Ratio,Orig. Ratio,Beds,Living Sq Ft,Land Sq Ft,Year,Days,Condition,Tax,Total Fees,Land.1,Building,Assessed Total,Assessed Ratio,Zoning,Flood Zone,View,Pool,Easements,Stories,SoldDate,ListDate,priceInc,priceDec,largeCPR,aboveOrig,fullBaths,halfBaths,rem5Yrs,Parking2,level,Basement,splitLevel
202101237,0,1,840000,HawaiiKai,840000,1.0,1.0,4,1783,10609,1972,35,2.0,258,0,832400,196200,1028600,0.8166,05 - R-5 Residential District,Zone D,0,1,0,2.0,2021-01-05,2020-12-01,0,0,0,0,2,1,0,2,1,0,0
202000582,0,11,948000,Metro,830000,0.8755,1.1422,5,2480,7522,1951,285,4.0,243,0,675700,276100,951800,0.996,05 - R-5 Residential District,Zone X,1,0,1,2.0,2021-01-04,2020-01-08,0,0,0,1,2,0,0,3,0,0,0
202024694,0,17,1000000,DiamondHd,1020000,0.9714,0.9804,6,1474,5000,1941,15,3.5,253,0,840000,166000,1006000,1.0437,05 - R-5 Residential District,Zone X,1,0,0,2.0,2021-01-04,2020-09-26,1,0,0,0,3,0,0,2,1,0,0
202026738,0,25,1200000,DiamondHd,1200000,1.0,1.0,4,2404,8500,1948,4,3.0,276,0,985600,113800,1099400,1.0915,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-01-04,2020-10-09,0,0,0,0,3,0,0,3,1,1,0
202027812,0,1,1400000,HawaiiKai,1380000,0.9857,1.0145,4,2934,7021,1983,16,5.5,372,19,749100,624800,1373900,1.019,05 - R-5 Residential District,Zone D,1,0,0,2.0,2021-01-04,2020-10-20,0,0,0,1,3,0,0,2,0,0,1
202018802,0,23,1800000,DiamondHd,1500000,0.9091,1.2,3,2928,5000,1965,85,5.0,285,0,710000,227600,937600,1.7598,05 - R-5 Residential District,Zone X,1,0,0,1.0,2021-01-04,2020-08-25,0,1,0,1,4,0,1,2,1,1,1
202002853,0,25,1100000,Metro,930000,0.9947,1.1828,5,1430,2993,1972,238,6.0,243,0,688400,146400,834800,1.12,12 - A-2 Medium Density Apartme,Zone X,0,0,0,2.0,2020-12-31,2020-02-13,0,1,0,1,2,0,0,3,1,0,0
202024076,0,25,1099000,Metro,972000,0.9529,1.1307,6,2208,5000,1990,43,6.0,213,0,558000,313700,871700,1.1701,07 - R-3.5 Residential District,Zone X,1,0,0,2.0,2020-12-31,2020-10-01,0,1,0,1,3,2,1,3,1,0,0
202027695,0,23,1100400,Metro,1108000,1.0069,0.9931,9,3956,5000,1957,10,6.0,204,0,610000,427400,1037400,1.0607,05 - R-5 Residential District,Zone X,1,0,0,2.0,2020-12-31,2020-10-22,0,0,0,0,5,0,0,3,0,0,1
202023164,0,25,1270000,DiamondHd,1200000,1.0025,1.0583,5,2408,5308,1949,68,5.5,238,0,786200,30000,816200,1.4666,05 - R-5 Residential District,Zone X,1,0,0,2.0,2020-12-31,2020-09-04,0,1,0,1,2,0,1,2,0,0,0
202017815,0,24,1388000,Metro,1225000,0.943,1.1331,3,2343,6411,1985,98,5.5,250,0,854300,289400,1143700,1.1358,05 - R-5 Residential District,Zone X,1,0,0,2.0,2020-12-31,2020-08-07,0,1,0,1,2,1,1,2,1,0,0
202028600,0,19,1588000,Metro,1500000,0.9446,1.0587,3,2592,6438,1929,14,5.0,464,0,976600,715000,1691600,0.9388,04 - R-7.5 Residential District,Zone X,1,0,1,2.0,2020-12-31,2020-11-06,0,0,0,1,4,0,0,2,0,1,0
202028943,0,21,1188000,DiamondHd,1225000,1.0311,0.9698,6,1892,6496,1941,8,5.0,259,0,896700,90600,987300,1.2033,05 - R-5 Residential District,Zone X,1,0,0,2.0,2020-12-30,2020-11-09,0,0,0,0,3,0,0,3,0,0,0
202020787,0,23,1345000,DiamondHd,1175000,0.9408,1.1447,4,2057,9439,1952,77,5.0,288,0,920800,67900,988700,1.2633,04 - R-7.5 Residential District,Zone AE,1,0,0,1.0,2020-12-30,2020-09-16,0,1,0,1,3,0,1,3,1,0,0
202026916,0,23,1478000,HawaiiKai,1393000,0.9425,1.061,3,1496,9300,1962,10,5.0,674,0,1201200,140700,1341900,1.1014,05 - R-5 Residential District,Zone AE,1,0,0,1.0,2020-12-30,2020-10-20,0,0,0,1,2,0,1,3,1,0,0
